X,Y,PDOP_maxim,HDOP_max,Type_de_co,Type_de_r�,Date_GPS,Heure_GPS,Etat_de_mi,Nom_de_car,Fichiers_d,Positions_,Positions2,Nom_du_dic,Semaine_GP,Seconde_GP,Hauteur_GN,Pr�cisio,Pr�cis_1,D�v_std,Latitude,Longitude,ID_Point
695028.044819620321505,6865575.180258206091821,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:25:44,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375960.000,154.013,4.3,3.7,,48.890168953,2.932194257,686484
695030.862787936930545,6865574.092075055465102,1.2,0.8,Non corrige,Geo 7X,2016/08/25,10:25:45,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375961.000,153.992,4.3,3.7,,48.890159189,2.932232700,686485
695034.435727238305844,6865572.350081445649266,1.2,0.8,Non corrige,Geo 7X,2016/08/25,10:25:46,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375962.000,153.962,4.2,3.6,,48.890143551,2.932281447,686486
695038.069875061046332,6865570.118326627649367,1.2,0.8,Non corrige,Geo 7X,2016/08/25,10:25:47,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375963.000,153.893,4.1,3.6,,48.890123509,2.932331034,686487
695041.19691845763009,6865568.129175220616162,1.2,0.8,Non corrige,Geo 7X,2016/08/25,10:25:48,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375964.000,153.826,3.1,2.9,,48.890105645,2.932373703,686488
695043.75590816384647,6865566.603057768195868,1.2,0.8,Non corrige,Geo 7X,2016/08/25,10:25:49,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375965.000,153.768,3.1,2.8,,48.890091940,2.932408619,686489
695045.84070855891332,6865565.77779518160969,1.2,0.8,Non corrige,Geo 7X,2016/08/25,10:25:50,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375966.000,153.755,3.1,2.9,,48.890084535,2.932437060,686490
695046.771562964189798,6865565.327710762619972,1.2,0.8,Non corrige,Geo 7X,2016/08/25,10:25:51,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375967.000,153.754,3.1,2.8,,48.890080494,2.932449760,686491
695047.218210002873093,6865565.3040576800704,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:25:52,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375968.000,153.795,2.9,2.6,,48.890080285,2.932455852,686492
695047.201827143784612,6865565.592131513170898,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:25:53,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375969.000,153.905,2.9,2.6,,48.890082875,2.932455625,686493
695047.205354945384897,6865565.71386088989675,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:25:54,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375970.000,153.991,2.9,2.6,,48.890083970,2.932455672,686494
695047.215047265519388,6865565.752050425857306,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:25:55,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375971.000,154.060,2.9,2.6,,48.890084314,2.932455803,686495
695047.207417282857932,6865565.837723921984434,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:25:56,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375972.000,154.122,3.0,2.7,,48.890085084,2.932455698,686496
695047.191828184411861,6865566.196073659695685,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:25:57,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375973.000,154.122,3.1,2.9,,48.890088306,2.932455482,686497
695047.202673453837633,6865566.152674620039761,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:25:58,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375974.000,154.211,3.8,3.7,,48.890087916,2.932455630,686498
695047.226949544041418,6865566.372569496743381,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:25:59,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375975.000,154.188,3.6,3.1,,48.890089894,2.932455959,686499
695047.049274638528004,6865566.217148779891431,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:00,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375976.000,154.236,3.3,3.4,,48.890088495,2.932453537,686500
695046.158173785661347,6865566.255274525843561,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:01,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375977.000,154.411,2.8,2.3,,48.890088831,2.932441384,686501
695043.834631023928523,6865567.149163674563169,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:02,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375978.000,154.561,2.8,2.3,,48.890096852,2.932409686,686502
695040.393585586920381,6865568.851728040724993,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:03,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375979.000,154.788,2.8,2.3,,48.890112136,2.932362739,686503
695036.48934463725891,6865571.52512033469975,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:04,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375980.000,154.938,3.3,2.6,,48.890136148,2.932309463,686504
695031.775776806753129,6865574.341617158614099,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:05,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375981.000,155.027,3.3,2.6,,48.890161440,2.932245148,686505
695026.401992776896805,6865576.371550081297755,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:26:06,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375982.000,155.109,4.0,3.4,,48.890179654,2.932171839,686506
695021.224513248889707,6865578.31889720633626,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:26:07,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375983.000,155.040,4.3,3.9,,48.890197126,2.932101207,686507
695016.303396052215248,6865580.209009723737836,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:08,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375984.000,154.908,4.0,3.5,,48.890214086,2.932034073,686508
695011.589265275397338,6865582.352518678642809,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:09,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375985.000,154.805,3.5,2.8,,48.890233325,2.931969758,686509
695006.96612399420701,6865584.229124498553574,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:10,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375986.000,154.709,3.5,2.8,,48.890250166,2.931906687,686510
695002.607591794803739,6865585.54588885884732,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:11,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375987.000,154.661,4.2,3.8,,48.890261974,2.931847231,686511
694998.891326422919519,6865586.817970247007906,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:12,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375988.000,154.593,4.2,3.8,,48.890273384,2.931796535,686512
694995.879912104457617,6865588.022969458252192,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:13,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375989.000,154.534,4.3,3.8,,48.890284197,2.931755452,686513
694993.543584227561951,6865588.959816217422485,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:14,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375990.000,154.458,4.2,3.8,,48.890292604,2.931723579,686514
694991.671894166967832,6865589.752371129579842,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:15,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375991.000,154.383,4.2,3.8,,48.890299717,2.931698044,686515
694989.928096093470231,6865590.53721350710839,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:16,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375992.000,154.329,4.3,3.9,,48.890306762,2.931674254,686516
694988.235903589287773,6865591.328594382852316,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:17,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375993.000,154.268,4.3,3.9,,48.890313865,2.931651167,686517
694986.754187421291135,6865592.028563732281327,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:18,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375994.000,154.215,4.3,3.9,,48.890320149,2.931630951,686518
694986.011346800834872,6865592.277585603296757,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:19,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375995.000,154.181,4.2,3.7,,48.890322382,2.931620818,686519
694985.70002057554666,6865592.398196933791041,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:20,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375996.000,154.131,4.2,3.7,,48.890323464,2.931616571,686520
694985.653250539093278,6865592.327126419171691,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:21,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375997.000,154.098,4.2,3.7,,48.890322825,2.931615934,686521
694985.589684317121282,6865592.204429203644395,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:22,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375998.000,154.058,4.3,3.7,,48.890321721,2.931615068,686522
694985.533966958289966,6865592.10870473086834,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:23,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375999.000,154.015,4.3,3.7,,48.890320860,2.931614309,686523
694985.503812776645645,6865592.022229440510273,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:24,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376000.000,153.983,4.3,3.7,,48.890320082,2.931613899,686524
694985.475868268404156,6865591.945857972837985,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:25,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376001.000,153.956,4.3,3.7,,48.890319395,2.931613519,686525
694985.455160295125097,6865591.895347217097878,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:26,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376002.000,153.928,4.3,3.7,,48.890318940,2.931613237,686526
694985.432391819893382,6865591.865791426971555,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:27,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376003.000,153.904,4.3,3.7,,48.890318674,2.931612927,686527
694985.415114247356541,6865591.823065610602498,1.7,1.0,Non corrige,Geo 7X,2016/08/25,10:26:28,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376004.000,153.884,4.4,3.8,,48.890318290,2.931612692,686528
694985.400412928429432,6865591.790165160782635,1.7,1.0,Non corrige,Geo 7X,2016/08/25,10:26:29,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376005.000,153.867,4.4,3.8,,48.890317994,2.931612492,686529
694985.388889675145037,6865591.756056686863303,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:30,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376006.000,153.831,4.3,3.7,,48.890317687,2.931612335,686530
694985.383368500275537,6865591.7342738667503,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:31,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376007.000,153.803,4.3,3.7,,48.890317491,2.931612260,686531
694985.365999407367781,6865591.727057281881571,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:32,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376008.000,153.768,4.3,3.7,,48.890317426,2.931612023,686532
694985.728547077393159,6865591.593514442443848,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:33,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376009.000,153.746,4.3,3.7,,48.890316228,2.931616969,686533
694987.950163179077208,6865590.637201320379972,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:34,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376010.000,153.729,4.4,3.7,,48.890307645,2.931647278,686534
694991.769951478694566,6865589.179875082336366,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:35,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376011.000,153.717,4.4,3.7,,48.890294570,2.931699388,686535
694996.098873470560648,6865587.563015521503985,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:36,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376012.000,153.725,4.4,3.7,,48.890280063,2.931758444,686536
695000.909447481739335,6865585.678729366511106,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:37,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376013.000,153.756,4.3,3.7,,48.890263155,2.931824071,686537
695006.2525577575434,6865583.405241534113884,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:38,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376014.000,153.842,4.3,3.7,,48.890242751,2.931896965,686538
695012.265796720166691,6865580.922483993694186,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:39,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376015.000,153.974,4.4,3.9,,48.890220470,2.931979001,686539
695018.531909775570966,6865578.589617825113237,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:40,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376016.000,154.040,4.5,4.5,,48.890199540,2.932064483,686540
695024.55884009343572,6865576.517951614223421,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:41,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376017.000,154.096,4.3,3.7,,48.890180956,2.932146701,686541
695030.421829567640088,6865574.474431803449988,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:42,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376018.000,154.171,3.9,3.3,,48.890162624,2.932226682,686542
695036.443905781256035,6865572.007916790433228,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:43,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376019.000,154.128,3.4,2.8,,48.890140489,2.932308838,686543
695042.386422944488004,6865569.440882422029972,1.4,0.8,Non corrige,Geo 7X,2016/08/25,10:26:44,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376020.000,154.115,3.4,2.8,,48.890117450,2.932389909,686544
695048.62582239753101,6865566.725722815841436,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:26:45,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376021.000,154.196,3.0,2.5,,48.890093081,2.932475032,686545
695055.379556967760436,6865563.919271836057305,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:26:46,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376022.000,154.245,3.2,3.0,,48.890067894,2.932567169,686546
695061.989597931620665,6865561.510134557262063,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:47,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376023.000,154.299,3.4,2.7,,48.890046280,2.932657342,686547
695068.2041153536411,6865559.133976791985333,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:48,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376024.000,154.279,3.7,3.4,,48.890024959,2.932742121,686548
695074.217127902666107,6865557.186702839098871,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:49,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376025.000,154.333,3.3,2.6,,48.890007493,2.932824147,686549
695079.770675241365097,6865555.283678913488984,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:50,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376026.000,154.411,3.2,2.5,,48.889990422,2.932899906,686550
695084.72005926806014,6865553.657643843442202,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:51,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376027.000,154.492,3.3,2.6,,48.889975837,2.932967422,686551
695088.836463478161022,6865552.261506441049278,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:52,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376028.000,154.552,3.0,2.5,,48.889963313,2.933023576,686552
695092.47389282216318,6865551.120831830427051,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:53,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376029.000,154.592,3.3,2.6,,48.889953083,2.933073195,686553
695095.743056620587595,6865550.585424784570932,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:54,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376030.000,154.643,3.3,2.7,,48.889948293,2.933117785,686554
695098.446952993865125,6865549.913375326432288,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:55,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376031.000,154.639,3.3,2.7,,48.889942269,2.933154667,686555
695100.554173317155801,6865548.256476569920778,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:56,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376032.000,154.628,3.2,2.6,,48.889927385,2.933183424,686556
695101.955326776602305,6865545.95619027223438,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:57,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376033.000,154.584,2.8,2.3,,48.889906709,2.933202559,686557
695101.990593791822903,6865543.415820023044944,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:58,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376034.000,154.452,2.8,2.3,,48.889883864,2.933203069,686558
695101.811116512399167,6865542.429782048799098,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:26:59,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376035.000,154.374,2.8,2.3,,48.889874996,2.933200633,686559
695101.812102002557367,6865542.438403538428247,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:00,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376036.000,154.344,2.8,2.3,,48.889875073,2.933200646,686560
695101.783583117416129,6865543.560534948483109,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:01,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376037.000,154.336,2.8,2.3,,48.889885164,2.933200244,686561
695101.947946714470163,6865545.326488770544529,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:02,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376038.000,154.354,2.8,2.3,,48.889901047,2.933202465,686562
695102.108142634271644,6865546.502141484990716,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:03,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376039.000,154.349,2.8,2.4,,48.889911620,2.933204636,686563
695102.183660796959884,6865547.313317716121674,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:04,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376040.000,154.324,2.8,2.4,,48.889918916,2.933205657,686564
695102.314205497968942,6865547.694443786516786,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:05,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376041.000,154.325,3.2,2.6,,48.889922344,2.933207433,686565
695102.367934219306335,6865547.753827471286058,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:06,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376042.000,154.336,3.1,2.5,,48.889922879,2.933208165,686566
695102.397433007368818,6865547.790053363889456,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:07,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376043.000,154.361,3.1,2.5,,48.889923205,2.933208567,686567
695102.399619608535431,6865547.628545194864273,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:08,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376044.000,154.381,3.1,2.6,,48.889921752,2.933208598,686568
695102.185528397094458,6865546.051953656598926,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:09,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376045.000,154.364,2.8,2.3,,48.889907572,2.933205697,686569
695102.111842289566994,6865543.648334756493568,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:10,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376046.000,154.318,2.8,2.3,,48.889885956,2.933204720,686570
695102.309831002610736,6865541.655576209537685,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:11,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376047.000,154.282,2.8,2.3,,48.889868037,2.933207443,686571
695102.984557652263902,6865539.649805488064885,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:12,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376048.000,154.242,2.8,2.3,,48.889850004,2.933216668,686572
695104.639763944898732,6865537.450362475588918,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:13,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376049.000,154.171,2.8,2.3,,48.889830238,2.933239266,686573
695106.983770233113319,6865536.004188450053334,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:14,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376050.000,154.115,2.8,2.3,,48.889817250,2.933271249,686574
695110.10696319246199,6865534.762995051220059,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:15,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376051.000,154.083,2.8,2.3,,48.889806112,2.933313856,686575
695114.711980087216944,6865533.057079882360995,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:16,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376052.000,154.067,2.8,2.3,,48.889790806,2.933376677,686576
695120.12518691259902,6865531.002534776926041,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:17,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376053.000,154.032,2.8,2.3,,48.889772370,2.933450523,686577
695126.311434178845957,6865528.384667973034084,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:18,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376054.000,153.983,3.0,2.5,,48.889748875,2.933534918,686578
695133.764927419717424,6865525.310150288045406,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:19,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376055.000,153.925,2.9,2.3,,48.889721282,2.933636601,686579
695141.907730603241362,6865521.989281360991299,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:20,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376056.000,153.893,2.8,2.3,,48.889691479,2.933747686,686580
695149.855270157917403,6865518.81479615624994,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:21,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376057.000,153.890,2.8,2.3,,48.889662991,2.933856107,686581
695157.661050225608051,6865515.725180304609239,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:22,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376058.000,153.899,2.8,2.3,,48.889635265,2.933962594,686582
695165.478638726635836,6865512.709457565099001,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:23,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376059.000,153.908,2.8,2.3,,48.889608204,2.934069241,686583
695172.820064355619252,6865509.803080340847373,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:24,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376060.000,153.894,2.8,2.3,,48.889582122,2.934169392,686584
695179.544114367687143,6865507.025726843625307,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:25,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376061.000,153.916,2.8,2.3,,48.889557196,2.934261123,686585
695185.740895529510453,6865504.366750693880022,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:26,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376062.000,153.940,3.3,2.8,,48.889533330,2.934345661,686586
695191.993402100168169,6865501.367663240991533,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:27,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376063.000,153.974,3.3,2.9,,48.889506406,2.934430964,686587
695198.647746262489818,6865497.966987017542124,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:28,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376064.000,154.030,3.1,2.6,,48.889475874,2.934521751,686588
695205.695175895583816,6865494.520007343962789,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:29,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376065.000,154.059,3.2,2.6,,48.889444928,2.934617899,686589
695212.950495362863876,6865490.940655574202538,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:30,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376066.000,154.094,3.0,2.5,,48.889412793,2.934716883,686590
695220.256858408334665,6865487.268465049564838,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:31,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376067.000,154.112,3.6,2.8,,48.889379824,2.934816564,686591
695227.574458306073211,6865483.569851365871727,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:32,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376068.000,154.167,3.0,2.5,,48.889346616,2.934916399,686592
695234.799369589309208,6865479.855654817074537,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:33,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376069.000,154.190,2.9,2.4,,48.889313268,2.935014970,686593
695241.970042688655667,6865476.193894872441888,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:34,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376070.000,154.244,3.0,2.5,,48.889280391,2.935112800,686594
695248.891048569232225,6865472.695060272701085,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:35,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376071.000,154.254,3.0,2.5,,48.889248978,2.935207224,686595
695255.188302675145678,6865469.458474225364625,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:36,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376072.000,154.278,3.2,2.7,,48.889219918,2.935293138,686596
695260.397021057433449,6865466.770303219556808,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:37,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376073.000,154.288,3.3,2.8,,48.889195782,2.935364202,686597
695263.732419723295607,6865465.064017235301435,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:27:38,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,376074.000,154.261,2.9,2.4,,48.889180462,2.935409707,686598
